43218.03125,1.927
43218.04167,1.931
43218.05208,1.931
43218.0625,1.927
43218.07292,1.928
43218.08333,1.934
43218.09375,1.938
43218.10417,1.941
43218.11458,1.94
43218.125,1.944
43218.13542,1.952
43218.14583,1.951
43218.15625,1.949
43218.16667,1.939
43218.17708,1.949
43218.1875,1.944
43218.19792,1.946
43218.20833,1.947
43218.21875,1.946
43218.22917,1.944
43218.23958,1.948
43218.25,1.945
43218.26042,1.949
43218.27083,1.947
43218.28125,1.951
43218.29167,1.948
43218.30208,1.95
43218.3125,1.943
43218.32292,1.946
43218.33333,1.941
43218.34375,1.935
43218.35417,1.938
43218.36458,1.925
43218.375,1.937
43218.38542,1.937
43218.39583,1.928
43218.40625,1.926
43218.41667,1.933
43218.42708,1.931
43218.4375,1.93
43218.44792,1.926
43218.45833,1.934
43218.46875,1.93
43218.47917,1.932
43218.48958,1.94
43218.5,1.932
43218.51042,1.934
43218.52083,1.932
43218.53125,1.934
43218.54167,1.928
43218.55208,1.93
43218.5625,1.929
43218.57292,1.931
43218.58333,1.936
43218.59375,1.933
43218.60417,1.928
43218.61458,1.929
43218.625,1.93
43218.63542,1.938
43218.64583,1.928
43218.65625,1.932
43218.66667,1.935
43218.67708,1.933
43218.6875,1.929
43218.69792,1.928
43218.70833,1.928
43218.71875,1.93
43218.72917,1.928
43218.73958,1.927
43218.75,1.928
43218.76042,1.931
43218.77083,1.923
43218.78125,1.924
43218.79167,1.935
43218.80208,1.927
43218.8125,1.929
43218.82292,1.928
43218.83333,1.931
43218.84375,1.929
43218.85417,1.928
43218.86458,1.927
43218.875,1.932
43218.88542,1.93
43218.89583,1.923
43218.90625,1.923
43218.91667,1.933
43218.92708,1.934
43218.9375,1.927
43218.94792,1.926
43218.95833,1.934
43218.96875,1.929
43218.97917,1.926
43218.98958,1.923
43219,1.927
43219.01042,1.928
43219.02083,1.928
43219.03125,1.925
43219.04167,1.927
43219.05208,1.926
43219.0625,1.922
43219.07292,1.92
43219.08333,1.919
43219.09375,1.925
43219.10417,1.923
43219.11458,1.922
43219.125,1.922
43219.13542,1.923
43219.14583,1.919
43219.15625,1.923
43219.16667,1.92
43219.17708,1.921
43219.1875,1.921
43219.19792,1.918
43219.20833,1.913
43219.21875,1.925
43219.22917,1.921
43219.23958,1.916
43219.25,1.92
43219.26042,1.924
43219.27083,1.916
43219.28125,1.918
43219.29167,1.917
43219.30208,1.916
43219.3125,1.921
43219.32292,1.921
43219.33333,1.919
43219.34375,1.916
43219.35417,1.914
43219.36458,1.922
43219.375,1.917
43219.38542,1.915
43219.39583,1.916
43219.40625,1.918
43219.41667,1.917
43219.42708,1.915
43219.4375,1.915
43219.44792,1.913
43219.45833,1.911
43219.46875,1.915
43219.47917,1.914
43219.48958,1.91
43219.5,1.913
43219.51042,1.913
43219.52083,1.917
43219.53125,1.914
43219.54167,1.916
43219.55208,1.909
43219.5625,1.92
43219.57292,1.914
43219.58333,1.913
43219.59375,1.91
43219.60417,1.911
43219.61458,1.91
43219.625,1.912
43219.63542,1.919
43219.64583,1.917
43219.65625,1.919
43219.66667,1.915
43219.67708,1.915
43219.6875,1.91
43219.69792,1.911
43219.70833,1.908
43219.71875,1.911
43219.72917,1.912
43219.73958,1.913
43219.75,1.906
43219.76042,1.916
43219.77083,1.908
43219.78125,1.911
43219.79167,1.918
43219.80208,1.918
43219.8125,1.91
43219.82292,1.916
43219.83333,1.913
43219.84375,1.912
43219.85417,1.911
43219.86458,1.91
43219.875,1.911
43219.88542,1.915
43219.89583,1.913
43219.90625,1.913
43219.91667,1.915
43219.92708,1.916
43219.9375,1.909
43219.94792,1.909
43219.95833,1.908
43219.96875,1.913
43219.97917,1.908
43219.98958,1.909
43220,1.915
43220.01042,1.91
43220.02083,1.909
43220.03125,1.903
43220.04167,1.912
43220.05208,1.907
43220.0625,1.908
43220.07292,1.913
43220.08333,1.912
43220.09375,1.908
43220.10417,1.913
43220.11458,1.907
43220.125,1.908
43220.13542,1.902
43220.14583,1.911
43220.15625,1.908
43220.16667,1.911
43220.17708,1.908
43220.1875,1.91
43220.19792,1.905
43220.20833,1.912
43220.21875,1.906
43220.22917,1.902
43220.23958,1.908
43220.25,1.91
43220.26042,1.905
43220.27083,1.905
43220.28125,1.9
43220.29167,1.911
43220.30208,1.907
43220.3125,1.902
43220.32292,1.902
43220.33333,1.903
43220.34375,1.906
43220.35417,1.913
43220.36458,1.898
43220.375,1.901
43220.38542,1.904
43220.39583,1.904
43220.40625,1.903
43220.41667,1.907
43220.42708,1.903
43220.4375,1.907
43220.44792,1.902
43220.45833,1.9
43220.46875,1.907
43220.47917,1.902
43220.48958,1.903
43220.5,1.902
43220.51042,1.901
43220.52083,1.898
43220.53125,1.908
43220.54167,1.905
43220.55208,1.902
43220.5625,1.9
43220.57292,1.892
43220.58333,1.905
43220.59375,1.9
43220.60417,1.899
43220.61458,1.901
43220.625,1.906
43220.63542,1.897
43220.64583,1.907
43220.65625,1.893
43220.66667,1.903
43220.67708,1.897
43220.6875,1.902
43220.69792,1.901
43220.70833,1.901
43220.71875,1.904
43220.72917,1.901
43220.73958,1.896
43220.75,1.9
43220.76042,1.9
43220.77083,1.905
43220.78125,1.901
43220.79167,1.902
43220.80208,1.895
43220.8125,1.894
43220.82292,1.895
43220.83333,1.9
43220.84375,1.896
43220.85417,1.898
43220.86458,1.899
43220.875,1.894
43220.88542,1.903
43220.89583,1.895
43220.90625,1.903
43220.91667,1.901
43220.92708,1.9
43220.9375,1.91
43220.94792,1.903
43220.95833,1.899
43220.96875,1.907
43220.97917,1.902
43220.98958,1.906
43221,1.902
43221.01042,1.9
43221.02083,1.905
43221.03125,1.908
43221.04167,1.903
43221.05208,1.909
43221.0625,1.905
43221.07292,1.901
43221.08333,1.9
43221.09375,1.902
43221.10417,1.901
43221.11458,1.912
43221.125,1.901
43221.13542,1.902
43221.14583,1.904
43221.15625,1.904
43221.16667,1.909
43221.17708,1.899
43221.1875,1.907
43221.19792,1.906
43221.20833,1.903
43221.21875,1.901
43221.22917,1.902
43221.23958,1.906
43221.25,1.907
43221.26042,1.906
43221.27083,1.908
43221.28125,1.91
43221.29167,1.91
43221.30208,1.905
43221.3125,1.908
43221.32292,1.906
43221.33333,1.908
43221.34375,1.912
43221.35417,1.909
43221.36458,1.905
43221.375,1.903
43221.38542,1.896
43221.39583,1.904
43221.40625,1.893
43221.41667,1.898
43221.42708,1.898
43221.4375,1.9
43221.44792,1.897
43221.45833,1.888
43221.46875,1.898
43221.47917,1.894
43221.48958,1.897
43221.5,1.888
43221.51042,1.894
43221.52083,1.895
43221.53125,1.895
43221.54167,1.89
43221.55208,1.896
43221.5625,1.887
43221.57292,1.895
43221.58333,1.889
43221.59375,1.888
43221.60417,1.893
43221.61458,1.882
43221.625,1.885
43221.63542,1.888
43221.64583,1.882
43221.65625,1.889
43221.66667,1.888
43221.67708,1.891
43221.6875,1.887
43221.69792,1.892
43221.70833,1.889
43221.71875,1.885
43221.72917,1.886
43221.73958,1.882
43221.75,1.889
43221.76042,1.891
43221.77083,1.89
43221.78125,1.889
43221.79167,1.891
43221.80208,1.892
43221.8125,1.89
43221.82292,1.888
43221.83333,1.891
43221.84375,1.893
43221.85417,1.889
43221.86458,1.891
43221.875,1.89
43221.88542,1.889
43221.89583,1.893
43221.90625,1.892
43221.91667,1.888
43221.92708,1.894
43221.9375,1.896
43221.94792,1.89
43221.95833,1.893
43221.96875,1.894
43221.97917,1.89
43221.98958,1.898
43222,1.892
43222.01042,1.892
43222.02083,1.893
43222.03125,1.895
43222.04167,1.896
43222.05208,1.897
43222.0625,1.894
43222.07292,1.894
43222.08333,1.888
43222.09375,1.891
43222.10417,1.892
43222.11458,1.892
43222.125,1.895
43222.13542,1.893
43222.14583,1.893
43222.15625,1.898
43222.16667,1.897
43222.17708,1.894
43222.1875,1.894
43222.19792,1.887
43222.20833,1.896
43222.21875,1.891
43222.22917,1.896
43222.23958,1.895
43222.25,1.894
43222.26042,1.89
43222.27083,1.885
43222.28125,1.89
43222.29167,1.895
43222.30208,1.891
43222.3125,1.894
43222.32292,1.893
43222.33333,1.889
43222.34375,1.892
43222.35417,1.888
43222.36458,1.891
43222.375,1.888
43222.38542,1.883
43222.39583,1.889
43222.40625,1.882
43222.41667,1.883
43222.42708,1.887
43222.4375,1.883
43222.44792,1.885
43222.45833,1.888
43222.46875,1.883
43222.47917,1.886
43222.48958,1.884
43222.5,1.876
43222.51042,1.879
43222.52083,1.883
43222.53125,1.871
43222.54167,1.878
43222.55208,1.876
43222.5625,1.884
43222.57292,1.881
43222.58333,1.884
43222.59375,1.879
43222.60417,1.873
43222.61458,1.87
43222.625,1.873
43222.63542,1.876
43222.64583,1.873
43222.65625,1.879
43222.66667,1.884
43222.67708,1.881
43222.6875,1.873
43222.69792,1.879
43222.70833,1.88
43222.71875,1.882
43222.72917,1.883
43222.73958,1.881
43222.75,1.884
43222.76042,1.882
43222.77083,1.882
43222.78125,1.874
43222.79167,1.879
43222.80208,1.882
43222.8125,1.878
43222.82292,1.88
43222.83333,1.884
43222.84375,1.882
43222.85417,1.872
43222.86458,1.878
43222.875,1.881
43222.88542,1.88
43222.89583,1.886
43222.90625,1.884
43222.91667,1.884
43222.92708,1.887
43222.9375,1.885
43222.94792,1.887
43222.95833,1.884
43222.96875,1.885
43222.97917,1.881
43222.98958,1.884
43223,1.885
43223.01042,1.88
43223.02083,1.882
43223.03125,1.891
43223.04167,1.881
43223.05208,1.887
43223.0625,1.885
43223.07292,1.89
43223.08333,1.885
43223.09375,1.887
43223.10417,1.884
43223.11458,1.88
43223.125,1.88
43223.13542,1.888
43223.14583,1.884
43223.15625,1.89
43223.16667,1.883
43223.17708,1.88
43223.1875,1.88
43223.19792,1.885
43223.20833,1.882
43223.21875,1.886
43223.22917,1.884
43223.23958,1.884
43223.25,1.886
43223.26042,1.885
43223.27083,1.888
43223.28125,1.886
43223.29167,1.887
43223.30208,1.885
43223.3125,1.885
43223.32292,1.882
43223.33333,1.885
43223.34375,1.887
43223.35417,1.876
43223.36458,1.882
43223.375,1.877
43223.38542,1.876
43223.39583,1.883
43223.40625,1.877
43223.41667,1.889
43223.42708,1.875
43223.4375,1.882
43223.44792,1.876
43223.45833,1.872
43223.46875,1.869
43223.47917,1.871
43223.48958,1.869
43223.5,1.868
43223.51042,1.865
43223.52083,1.87
43223.53125,1.871
43223.54167,1.864
43223.55208,1.863
43223.5625,1.86
43223.57292,1.869
43223.58333,1.86
43223.59375,1.867
43223.60417,1.861
43223.61458,1.86
43223.625,1.862
43223.63542,1.871
43223.64583,1.862
43223.65625,1.865
43223.66667,1.866
43223.67708,1.866
43223.6875,1.864
43223.69792,1.868
43223.70833,1.862
43223.71875,1.863
43223.72917,1.863
43223.73958,1.864
43223.75,1.872
43223.76042,1.873
43223.77083,1.871
43223.78125,1.874
43223.79167,1.878
43223.80208,1.869
43223.8125,1.861
43223.82292,1.867
43223.83333,1.867
43223.84375,1.872
43223.85417,1.874
43223.86458,1.867
43223.875,1.875
43223.88542,1.869
43223.89583,1.876
43223.90625,1.877
43223.91667,1.874
43223.92708,1.879
43223.9375,1.88
43223.94792,1.874
43223.95833,1.879
43223.96875,1.878
43223.97917,1.881
43223.98958,1.881
43224,1.882
43224.01042,1.879
43224.02083,1.877
43224.03125,1.876
43224.04167,1.875
43224.05208,1.881
43224.0625,1.876
43224.07292,1.881
43224.08333,1.876
43224.09375,1.878
43224.10417,1.87
43224.11458,1.874
43224.125,1.879
43224.13542,1.876
43224.14583,1.881
43224.15625,1.884
43224.16667,1.876
43224.17708,1.872
43224.1875,1.875
43224.19792,1.874
43224.20833,1.883
43224.21875,1.876
43224.22917,1.877
43224.23958,1.879
43224.25,1.872
43224.26042,1.875
43224.27083,1.881
43224.28125,1.876
43224.29167,1.878
43224.30208,1.878
43224.3125,1.874
43224.32292,1.872
43224.33333,1.876
43224.34375,1.874
43224.35417,1.867
43224.36458,1.877
43224.375,1.873
43224.38542,1.867
43224.39583,1.868
43224.40625,1.864
43224.41667,1.862
43224.42708,1.865
43224.4375,1.864
43224.44792,1.863
43224.45833,1.865
43224.46875,1.863
43224.47917,1.869
43224.48958,1.864
43224.5,1.857
43224.51042,1.857
43224.52083,1.86
43224.53125,1.86
43224.54167,1.862
43224.55208,1.856
43224.5625,1.858
43224.57292,1.857
43224.58333,1.857
43224.59375,1.855
43224.60417,1.853
43224.61458,1.858
43224.625,1.856
43224.63542,1.853
43224.64583,1.849
43224.65625,1.849
43224.66667,1.858
43224.67708,1.851
43224.6875,1.853
43224.69792,1.861
43224.70833,1.857
43224.71875,1.863
43224.72917,1.86
43224.73958,1.855
43224.75,1.861
43224.76042,1.861
43224.77083,1.86
43224.78125,1.857
43224.79167,1.861
43224.80208,1.855
43224.8125,1.858
43224.82292,1.86
43224.83333,1.86
43224.84375,1.861
43224.85417,1.862
43224.86458,1.86
43224.875,1.863
43224.88542,1.862
43224.89583,1.862
43224.90625,1.864
43224.91667,1.862
43224.92708,1.866
43224.9375,1.863
43224.94792,1.868
43224.95833,1.87
43224.96875,1.864
43224.97917,1.866
43224.98958,1.866
43225,1.865
43225.01042,1.866
43225.02083,1.868
43225.03125,1.871
43225.04167,1.876
43225.05208,1.87
43225.0625,1.871
43225.07292,1.866
43225.08333,1.864
43225.09375,1.866
43225.10417,1.864
43225.11458,1.869
43225.125,1.862
43225.13542,1.866
43225.14583,1.869
43225.15625,1.866
43225.16667,1.866
43225.17708,1.866
43225.1875,1.866
43225.19792,1.865
43225.20833,1.866
43225.21875,1.87
43225.22917,1.866
43225.23958,1.867
43225.25,1.868
43225.26042,1.867
43225.27083,1.865
43225.28125,1.866
43225.29167,1.872
43225.30208,1.863
43225.3125,1.865
43225.32292,1.87
43225.33333,1.863
43225.34375,1.863
43225.35417,1.869
43225.36458,1.864
43225.375,1.867
43225.38542,1.863
43225.39583,1.869
43225.40625,1.861
43225.41667,1.861
43225.42708,1.861
43225.4375,1.864
43225.44792,1.861
43225.45833,1.86
43225.46875,1.86
43225.47917,1.864
43225.48958,1.856
43225.5,1.864
43225.51042,1.858
43225.52083,1.857
43225.53125,1.859
43225.54167,1.857
43225.55208,1.854
43225.5625,1.854
43225.57292,1.849
43225.58333,1.858
43225.59375,1.858
43225.60417,1.855
43225.61458,1.853
43225.625,1.853
43225.63542,1.85
43225.64583,1.846
43225.65625,1.844
43225.66667,1.843
43225.67708,1.854
43225.6875,1.848
43225.69792,1.853
43225.70833,1.846
43225.71875,1.838
43225.72917,1.771
43225.73958,1.823
43225.75,1.836
43225.76042,1.85
43225.77083,1.852
43225.78125,1.86
43225.79167,1.851
43225.80208,1.853
43225.8125,1.853
43225.82292,1.861
43225.83333,1.859
43225.84375,1.856
43225.85417,1.863
43225.86458,1.861
43225.875,1.862
43225.88542,1.862
43225.89583,1.859
43225.90625,1.86
43225.91667,1.861
43225.92708,1.861
43225.9375,1.863
43225.94792,1.861
43225.95833,1.865
43225.96875,1.86
43225.97917,1.864
43225.98958,1.865
43226,1.864
43226.01042,1.868
43226.02083,1.866
43226.03125,1.867
43226.04167,1.868
43226.05208,1.864
43226.0625,1.862
43226.07292,1.861
43226.08333,1.872
43226.09375,1.871
43226.10417,1.866
43226.11458,1.863
43226.125,1.863
43226.13542,1.864
43226.14583,1.869
43226.15625,1.871
43226.16667,1.87
43226.17708,1.864
43226.1875,1.873
43226.19792,1.87
43226.20833,1.864
43226.21875,1.867
43226.22917,1.868
43226.23958,1.872
43226.25,1.875
43226.26042,1.862
43226.27083,1.868
43226.28125,1.868
43226.29167,1.874
43226.30208,1.874
43226.3125,1.866
43226.32292,1.866
43226.33333,1.865
43226.34375,1.866
43226.35417,1.87
43226.36458,1.874
43226.375,1.866
43226.38542,1.868
43226.39583,1.872
43226.40625,1.871
43226.41667,1.865
43226.42708,1.864
43226.4375,1.863
43226.44792,1.862
43226.45833,1.865
43226.46875,1.863
43226.47917,1.864
43226.48958,1.859
43226.5,1.858
43226.51042,1.854
43226.52083,1.862
43226.53125,1.853
43226.54167,1.85
43226.55208,1.849
43226.5625,1.85
43226.57292,1.855
43226.58333,1.85
43226.59375,1.856
43226.60417,1.854
43226.61458,1.855
43226.625,1.847
43226.63542,1.85
43226.64583,1.851
43226.65625,1.85
43226.66667,1.85
43226.67708,1.859
43226.6875,1.857
43226.69792,1.856
43226.70833,1.854
43226.71875,1.847
43226.72917,1.846
43226.73958,1.855
43226.75,1.853
43226.76042,1.853
43226.77083,1.854
43226.78125,1.857
43226.79167,1.853
43226.80208,1.855
43226.8125,1.861
43226.82292,1.853
43226.83333,1.857
43226.84375,1.857
43226.85417,1.857
43226.86458,1.858
43226.875,1.858
43226.88542,1.858
43226.89583,1.869
43226.90625,1.855
43226.91667,1.858
43226.92708,1.861
43226.9375,1.863
43226.94792,1.855
43226.95833,1.864
43226.96875,1.856
43226.97917,1.857
43226.98958,1.855
43227,1.859
43227.01042,1.861
43227.02083,1.863
43227.03125,1.862
43227.04167,1.86
43227.05208,1.856
43227.0625,1.86
43227.07292,1.858
43227.08333,1.854
43227.09375,1.859
43227.10417,1.859
43227.11458,1.863
43227.125,1.86
43227.13542,1.863
43227.14583,1.86
43227.15625,1.864
43227.16667,1.864
43227.17708,1.865
43227.1875,1.859
43227.19792,1.854
43227.20833,1.861
43227.21875,1.857
43227.22917,1.858
43227.23958,1.862
43227.25,1.86
43227.26042,1.865
43227.27083,1.861
43227.28125,1.866
43227.29167,1.864
43227.30208,1.862
43227.3125,1.86
43227.32292,1.86
43227.33333,1.863
43227.34375,1.863
43227.35417,1.859
43227.36458,1.863
43227.375,1.856
43227.38542,1.858
43227.39583,1.858
43227.40625,1.863
43227.41667,1.854
43227.42708,1.856
43227.4375,1.854
43227.44792,1.848
43227.45833,1.844
43227.46875,1.85
43227.47917,1.852
43227.48958,1.849
43227.5,1.845
43227.51042,1.85
43227.52083,1.844
43227.53125,1.843
43227.54167,1.844
43227.55208,1.843
43227.5625,1.846
43227.57292,1.845
43227.58333,1.835
43227.59375,1.847
43227.60417,1.846
43227.61458,1.845
43227.625,1.836
43227.63542,1.842
43227.64583,1.843
43227.65625,1.838
43227.66667,1.844
43227.67708,1.839
43227.6875,1.843
43227.69792,1.839
43227.70833,1.837
43227.71875,1.839
43227.72917,1.836
43227.73958,1.842
43227.75,1.844
43227.76042,1.845
43227.77083,1.844
43227.78125,1.844
43227.79167,1.844
43227.80208,1.844
43227.8125,1.836
43227.82292,1.841
43227.83333,1.842
43227.84375,1.849
43227.85417,1.853
43227.86458,1.849
43227.875,1.85
43227.88542,1.853
43227.89583,1.851
43227.90625,1.851
43227.91667,1.849
43227.92708,1.85
43227.9375,1.853
43227.94792,1.852
43227.95833,1.856
43227.96875,1.852
43227.97917,1.845
43227.98958,1.848
43228,1.854
43228.01042,1.853
43228.02083,1.851
43228.03125,1.854
43228.04167,1.852
43228.05208,1.854
43228.0625,1.858
43228.07292,1.856
43228.08333,1.851
43228.09375,1.854
43228.10417,1.855
43228.11458,1.855
43228.125,1.857
43228.13542,1.847
43228.14583,1.854
43228.15625,1.854
43228.16667,1.854
43228.17708,1.856
43228.1875,1.858
43228.19792,1.852
43228.20833,1.857
43228.21875,1.851
43228.22917,1.853
43228.23958,1.852
43228.25,1.862
43228.26042,1.858
43228.27083,1.853
43228.28125,1.857
43228.29167,1.854
43228.30208,1.864
43228.3125,1.855
43228.32292,1.853
43228.33333,1.852
43228.34375,1.854
43228.35417,1.853
43228.36458,1.848
43228.375,1.853
43228.38542,1.853
43228.39583,1.85
43228.40625,1.846
43228.41667,1.844
43228.42708,1.841
43228.4375,1.838
43228.44792,1.845
43228.45833,1.843
43228.46875,1.851
43228.47917,1.841
43228.48958,1.839
43228.5,1.835
43228.51042,1.836
43228.52083,1.841
43228.53125,1.839
43228.54167,1.835
43228.55208,1.839
43228.5625,1.837
43228.57292,1.837
43228.58333,1.83
43228.59375,1.834
43228.60417,1.835
43228.61458,1.833
43228.625,1.84
43228.63542,1.84
43228.64583,1.827
43228.65625,1.835
43228.66667,1.833
43228.67708,1.832
43228.6875,1.838
43228.69792,1.838
43228.70833,1.83
43228.71875,1.828
43228.72917,1.828
43228.73958,1.837
43228.75,1.83
43228.76042,1.836
43228.77083,1.842
43228.78125,1.837
43228.79167,1.839
43228.80208,1.836
43228.8125,1.835
43228.82292,1.835
43228.83333,1.839
43228.84375,1.839
43228.85417,1.834
43228.86458,1.845
43228.875,1.843
43228.88542,1.838
43228.89583,1.838
43228.90625,1.835
43228.91667,1.844
43228.92708,1.836
43228.9375,1.841
43228.94792,1.845
43228.95833,1.839
43228.96875,1.845
43228.97917,1.848
43228.98958,1.843
43229,1.849
43229.01042,1.85
43229.02083,1.846
43229.03125,1.852
43229.04167,1.848
43229.05208,1.84
43229.0625,1.839
43229.07292,1.848
43229.08333,1.846
43229.09375,1.843
43229.10417,1.844
43229.11458,1.849
43229.125,1.846
43229.13542,1.848
43229.14583,1.845
43229.15625,1.844
43229.16667,1.847
43229.17708,1.845
43229.1875,1.847
43229.19792,1.846
43229.20833,1.845
43229.21875,1.846
43229.22917,1.847
43229.23958,1.843
43229.25,1.844
43229.26042,1.846
43229.27083,1.853
43229.28125,1.846
43229.29167,1.851
43229.30208,1.848
43229.3125,1.847
43229.32292,1.853
43229.33333,1.844
43229.34375,1.849
43229.35417,1.846
43229.36458,1.839
43229.375,1.845
43229.38542,1.843
43229.39583,1.84
43229.40625,1.837
43229.41667,1.84
43229.42708,1.843
43229.4375,1.84
43229.44792,1.84
43229.45833,1.838
43229.46875,1.84
43229.47917,1.835
43229.48958,1.831
43229.5,1.841
43229.51042,1.833
43229.52083,1.836
43229.53125,1.834
43229.54167,1.842
43229.55208,1.84
43229.5625,1.838
43229.57292,1.836
43229.58333,1.843
43229.59375,1.833
43229.60417,1.836
43229.61458,1.838
43229.625,1.841
43229.63542,1.847
43229.64583,1.837
43229.65625,1.839
43229.66667,1.839
43229.67708,1.838
43229.6875,1.842
43229.69792,1.845
43229.70833,1.836
43229.71875,1.842
43229.72917,1.834
43229.73958,1.836
43229.75,1.837
43229.76042,1.832
43229.77083,1.829
43229.78125,1.839
43229.79167,1.844
43229.80208,1.842
43229.8125,1.842
43229.82292,1.846
43229.83333,1.848
43229.84375,1.842
43229.85417,1.847
43229.86458,1.844
43229.875,1.841
43229.88542,1.841
43229.89583,1.847
43229.90625,1.849
43229.91667,1.846
43229.92708,1.844
43229.9375,1.845
43229.94792,1.843
43229.95833,1.847
43229.96875,1.841
43229.97917,1.847
43229.98958,1.843
43230,1.846
43230.01042,1.847
43230.02083,1.85
43230.03125,1.845
43230.04167,1.846
43230.05208,1.849
43230.0625,1.842
43230.07292,1.843
43230.08333,1.844
43230.09375,1.847
43230.10417,1.85
43230.11458,1.843
43230.125,1.844
43230.13542,1.846
43230.14583,1.845
43230.15625,1.849
43230.16667,1.843
43230.17708,1.844
43230.1875,1.843
43230.19792,1.841
43230.20833,1.841
43230.21875,1.841
43230.22917,1.843
43230.23958,1.842
43230.25,1.841
43230.26042,1.843
43230.27083,1.844
43230.28125,1.845
43230.29167,1.843
43230.30208,1.844
43230.3125,1.846
43230.32292,1.844
43230.33333,1.847
43230.34375,1.84
43230.35417,1.842
43230.36458,1.845
43230.375,1.841
43230.38542,1.841
43230.39583,1.838
43230.40625,1.836
43230.41667,1.837
43230.42708,1.829
43230.4375,1.83
43230.44792,1.831
43230.45833,1.828
43230.46875,1.83
43230.47917,1.832
43230.48958,1.831
43230.5,1.834
43230.51042,1.834
43230.52083,1.834
43230.53125,1.835
43230.54167,1.832
43230.55208,1.831
43230.5625,1.834
43230.57292,1.832
43230.58333,1.834
43230.59375,1.837
43230.60417,1.83
43230.61458,1.825
43230.625,1.826
43230.63542,1.831
43230.64583,1.835
43230.65625,1.832
43230.66667,1.828
43230.67708,1.835
43230.6875,1.835
43230.69792,1.831
43230.70833,1.829
43230.71875,1.83
43230.72917,1.824
43230.73958,1.829
43230.75,1.833
43230.76042,1.822
43230.77083,1.83
43230.78125,1.828
43230.79167,1.828
43230.80208,1.83
43230.8125,1.828
43230.82292,1.828
43230.83333,1.83
43230.84375,1.832
43230.85417,1.834
43230.86458,1.835
43230.875,1.835
43230.88542,1.828
43230.89583,1.832
43230.90625,1.834
43230.91667,1.837
43230.92708,1.835
43230.9375,1.838
43230.94792,1.834
43230.95833,1.837
43230.96875,1.839
43230.97917,1.834
43230.98958,1.833
43231,1.836
43231.01042,1.834
43231.02083,1.843
43231.03125,1.84
43231.04167,1.835
43231.05208,1.836
43231.0625,1.845
43231.07292,1.839
43231.08333,1.836
43231.09375,1.834
43231.10417,1.836
43231.11458,1.839
43231.125,1.841
43231.13542,1.843
43231.14583,1.835
43231.15625,1.842
43231.16667,1.839
43231.17708,1.843
43231.1875,1.847
43231.19792,1.842
43231.20833,1.837
43231.21875,1.837
43231.22917,1.842
43231.23958,1.835
43231.25,1.835
43231.26042,1.834
